Symbol,11/6/2025 16:00:00,11/7/2025 16:00:00,11/10/2025 16:00:00,11/11/2025 16:00:00,11/12/2025 16:00:00,11/13/2025 16:00:00,11/14/2025 16:00:00,11/17/2025 16:00:00,11/18/2025 16:00:00,11/19/2025 16:00:00,11/20/2025 16:00:00,11/21/2025 16:00:00,11/24/2025 16:00:00,11/25/2025 16:00:00,11/26/2025 16:00:00,12/2/2025 16:00:00,12/3/2025 16:00:00,12/4/2025 16:00:00,12/5/2025 16:00:00
VMM,1.31,1.3,1.38,1.38,1.45,1.33,1.35,1.38,1.32,1.35,1.37,1.26,1.34,1.4,0.98,1.03,1.12,1.17,1.17
RAYMONDREL,603.3,598.85,587.25,572.55,570.15,561.5,542.75,524.1,518,517.85,514.55,512.05,471,486.45,514.2,495.5,503.2,507.4,501.95,496.15,499.3,485.95
WHIRLPOOL,1350.2,1340,1285.2,1237.9,1226.9,1227.3,1245,1235.6,1206.9,1202.1,1187.9,1180.3,1183.1,1195.3,1200.9,1063.8,1072.1,990.3,1009.9,982.4,979.1,949.5
KAJARIACER,1141.7,1125,1120.7,1109.7,1105,1128.3,1123.8,1119,1104.4,1086.9,1082.6,1078.1,1090.7,1087.6,1096,1082.2,1067.2,1073.9,1079.4,1068.6,1060.5,1054.7
AJANTPHARM,2568.8,2524.2,2528.8,2577.6,2567.9,2549,2523.2,2504,2458.1,2517.7,2510.7,2485.7,2515.2,2509.2,2535.1,2530.7,2560.8,2562.6,2588.6,2606.7,2628.5,2640.6
VBL,471.85,470.2,463.25,470.6,459.3,453,459.4,461.7,457.9,454.55,451.5,447.65,446.1,449.05,465.5,467.3,481.55,484.15,481.4,477.5,479.9,479.95
AKUMS,460.35,453.35,438.8,438.6,453.15,437.4,424.3,440.5,430.3,424.9,421.55,421.65,414.05,424.4,426.25,419.5,425.95,424.75,425.3,420.85,420.3,420
TATAMOTORS,#N/A
PIDILITIND,1442.8,1454.8,1456.6,1472.9,1482,1481.4,1459.8,1475.5,1491,1476.7,1489,1472.1,1463,1466.6,1484.4,1472.3,1469.8,1468.6,1468.9,1478.6,1484.7,1475.1
AADHARHFC,499.45,494.55,498.45,492.45,496.6,499,494.9,496.85,494.45,488.2,485.75,483.6,485.2,487.05,486.85,483.15,481.15,484.8,485.05,484.35,481.35,481.4
VGUARD,369.2,360.95,359,357.1,355.15,354.3,351.25,350.95,349.4,348.4,347.9,345.85,349.35,341.2,340.85,338.6,344.3,340.95,344.5,339.4,338,342.55
SCHNEIDER,876,861.95,808,821.3,821.35,803.15,797.2,790.65,764.3,782.2,755,741.35,734.3,714.05,733.2,719.4,716.35,716.65,751.7,773.8,762.45,753.45
KALYANKJIL,512.85,512.8,510.4,509.4,508.75,498.75,495.5,495.45,490.65,499.6,504.1,496.45,484.4,482.8,497.55,493.9,505.35,506.95,501.3,490,490.1,492.5
RPOWER,41.07,39.19,41.1,41.19,41.71,41.26,41.33,40.86,40.06,39.93,39.32,38.84,37.04,37.2,39.48,40.21,39.95,38.92,38.9,38.41,38.18,37.68
EMCURE,1359,1362.4,1426.6,1369.7,1337.4,1379.4,1371.8,1394.1,1360.5,1370.1,1361.7,1354.6,1361.9,1421.5,1397.2,1411.4,1414.3,1434.1,1391.6,1392.5,1403.5,1396.2
MAPMYINDIA,1764.6,1815.5,1825.8,1742.3,1719.9,1702.9,1692.4,1698.7,1693,1694.5,1702.8,1702.8,1680.7,1660.2,1664.5,1659.6,1675.7,1674.3,1734.8,1717.2,1679.1,1672.4
JINDALSTEL,1045.5,1069.9,1071.4,1080.2,1079.9,1087.8,1076.2,1080,1066.3,1071,1069.4,1038.6,1021.3,1022.6,1042.4,1041.1,1044.4,1048,1028.8,1017.9,1005.8,1006.8
ABFRL,78.08,79.7,80.06,78.71,80.84,79.58,78.44,78.22,77.83,78.07,78.38,76.71,75.66,75.43,76.94,77.05,78.15,76.61,77.08,76.74,76.38,77.41
LLOYDSME,1314.5,1315.6,1319.6,1319.5,1316.9,1271.3,1287.3,1259.2,1249.6,1264.8,1263.9,1223,1191.7,1188.8,1241,1228.9,1220.4,1219.7,1210.8,1204.2,1195.8,1220.3
RAMCOCEM,1033.2,1033.5,1032.8,998.8,1005.7,987.6,980.3,994.8,984,991.4,996.8,1010.5,1011,1006.6,1016.9,1019.6,1037.5,1023.2,1022.5,1027.5,1015.4,1011
WESTLIFE,585,574.95,560.95,564.65,550.55,560.05,548.9,544.25,543.1,561.85,550.1,550.05,556.6,563.3,566.6,563.1,567.2,575.35,585.95,587.9,576.2,558.55
SUZLON,59.61,57.38,57.43,57.82,58.48,57.58,57.68,57.7,56.9,56.53,56.7,55.1,54.61,54.19,55.58,54.93,54.01,53.72,53.42,52.59,50.85,51.74
DOMS,2548.2,2474.6,2519.3,2566,2538.9,2509,2621.7,2599.6,2553.8,2557.7,2532.9,2519.2,2518.4,2525.9,2549.4,2521.8,2510,2494.6,2503.4,2609,2631.5,2600.5
ASTRAZEN,9182.5,9077.5,9083,9150,9282,9183,9153,9140,9037.5,9118.5,9133.5,8988,9037,9026,9042,8997.5,9024,9066.5,9144.5,9118,9203,9226.5
ARE&M,989.2,980.1,964,960.6,964.1,966.9,965.8,965.1,956.1,960.1,968.6,953.8,954.4,945.6,949.8,945.3,951.9,950.45,950.6,945.65,940.3,945.6
IDFCFIRSTB,80.37,81.47,81.21,80.69,81.58,80,80.43,81.01,80.11,79.61,78.93,78.33,77.97,79.35,80.37,80.5,80.13,80.71,81.98,80.58,79.88,80.87
JYOTHYLAB,313.45,312.35,313.25,313.3,310.1,309.85,310.85,312.3,309.55,308.2,310.15,309.8,304.7,302.65,308.3,304.9,300.05,295.5,295.35,291.85,293.45,290.15
MANAPPURAM,274,270.65,277.95,274.9,274.05,273.85,281.15,282.65,280.35,280.35,282.05,277.1,275,279.05,287.8,285.65,284.95,282.4,278,275.8,274.3,279.7
IPCALAB,1304.8,1318.3,1344.8,1322,1340.9,1302,1479.6,1464.8,1422.9,1447.4,1438.2,1444,1428.2,1406.2,1408.9,1396,1453.1,1420.6,1429.3,1443.8,1454.6,1459.1
SWSOLAR,231.72,229.87,230.97,230.53,233.58,231.8,229.58,232.87,229.39,228.25,231.59,228.48,225,224.81,225.91,228.51,225.96,229.47,232.14,227.15,224.58,220.85
PAGEIND,39760,39740,40200,40220,40720,39585,39765,39470,39255,38810,38565,38885,38860,38535,39000,38930,38320,37405,37605,37240,37505,37455
HUDCO,227.52,230.69,233.79,230.7,227.17,225.39,227.49,239.14,243.93,237.28,237.1,230.02,228.19,230.76,239.17,239.57,239.28,238.52,236.1,225.39,222.33,225.22
UBL,1805.5,1784.6,1780,1785.5,1794.9,1810.3,1810.2,1786.8,1766.2,1748,1740.2,1726.9,1704.9,1699.2,1700.1,1695.7,1690.6,1671,1721,1701.2,1693.3,1683.3
CDSL,1532.9,1578.8,1589.8,1600.9,1655.3,1626.3,1625.8,1631.5,1605.7,1622.8,1640.1,1610.2,1587.6,1574.1,1619.9,1624.6,1617.2,1604.5,1592.1,1550.5,1536.3,1550.6
MCX,21905.03,21773.39,21968.27,22149.88,22135.32,21995.51,21819.56,21687.9,21424.81,21412.24,21384.35,21363.37,21411.58,21617.41,21885.52,22091.47,22165.17,22020.68,21982,22001.45,22070.99,22063.95
HAVELLS,1442.3,1448.5,1457.7,1443.6,1458,1466.1,1469.4,1480.4,1468,1440.4,1448.5,1441.1,1424.6,1419.4,1439.8,1434.6,1441.9,1435.3,1422.5,1420.6,1433.5,1436.5
3MINDIA,35790,35580,36025,36035,36005,36075,35910,36130,36090,35970,35685,35455,35350,35290,35520,35030,34840,34815,34750,34760,34750,34125
AWL,271.25,270.8,270.9,273.95,272.9,272.65,274.2,274.95,269.15,275.8,276.75,274.1,277.6,271.45,264.25,261.35,259,255.3,249.4,247.55,249.25,252.8
RKFORGE,534.35,531.75,533.9,543.2,538.45,556.1,552.7,556.5,544.6,539,540.9,535,521.15,531.75,542.1,544.25,550,536.5,522.45,534.35,531.4,531.35
NIACL,182.59,181.92,183.36,182.76,185.26,184.51,180.02,180.9,181.89,178.59,177.68,174.51,172.92,172.93,173.2,170.99,170.68,169.37,167.58,165.03,163.34,159.35
APLLTD,915.35,921.95,926.65,916.95,916.65,915.95,904.05,948.85,913.55,906.25,899.45,901,903.75,905.15,914.75,905.35,907.2,907.7,900.2,909.5,901.75,899.8
J&KBANK,102.75,105.21,107.56,107.42,107.61,106.33,107.24,108.08,107.1,108.87,107.43,105.05,103.95,105.29,106.46,108.17,106.98,107.18,107.17,104.16,103.6,103.15
JSWSTEEL,1168.8,1171.7,1179.3,1191.5,1181.8,1183.9,1167.8,1175.5,1163,1164.9,1170,1140.3,1106,1112,1154.4,1160.6,1160.3,1168.4,1162,1143.6,1150.6,1162.2
ALKYLAMINE,1804.8,1777.7,1770.7,1761.6,1790.9,1778.8,1775.6,1794,1766,1771.8,1775.5,1747.2,1715.5,1714.1,1707.5,1701.8,1680.5,1669.6,1663.2,1658.4,1658.4,1637.4
ASTRAL,1566.1,1557.3,1568.4,1555.8,1585.2,1550.6,1514,1465.7,1449.8,1448.2,1462.4,1452.6,1473.2,1465.5,1466,1471,1440.8,1440.5,1419.7,1409.6,1440.7,1459.5
SBFC,112.4,113.97,112.32,110.38,109.75,108.59,109.3,110.79,109.53,109.62,108.72,107.52,105.23,107.34,108.88,106.56,108.38,107.69,106.25,106.14,105.92,106.27
DALBHARAT,2048.8,2037.5,2055.7,2044.8,2036.2,2047.8,2032.6,2014.6,1991,2021.3,2012.1,2009.2,2022.8,2019.9,2026.6,2019.2,2009.4,2009.4,1986.8,1983.5,1990.3,1989
LICI,896.1,924.15,899.7,900.6,900.15,902.85,909.45,915.35,915.5,914.05,908.3,902.4,895.05,897.65,894.8,900.25,894.45,882.1,883.9,868.05,876.65,869.9
CCL,26.37,26.73,26.89,26.79,27.13,26.14,26.02,25.36,25.76,26.08,25.32,26.56,24.76,25.72,25.43,25.78,25.93,25.84,26.04,25.82,25.87
HONASA,276.95,273.95,274.45,274.85,282.05,289.4,292.1,298.85,288.1,293.75,290.25,286.7,290.35,295.05,293.65,289.6,289.9,286.55,285.75,281.25,278.15,274.95
CLEAN,2343.02,2308.52,2315.48,2318.53,2332.45,2300.14,2303.41,2313.22,2285.65,2277.45,2275.17,2249.02,2260.36,2263.96,2268.82,2273.56,2288.67,2299.23,2302.07,2312.96,2324.47,2320.8
BAJAJHFL,109.38,109.5,108.26,107.68,108.03,107.64,107.54,107.39,106.58,106.06,106.41,105.53,105.76,104.96,105,105.35,105.07,104.49,97.02,96.97,96.31,95.55
THERMAX,3256,3190.9,3138.6,3167.7,3061.2,3024.1,3006,3012.9,2943.4,2921.9,2968.2,2886.7,2867.2,2882.8,2933,2940.8,2920.1,2916.5,2924.1,2889.6,2869.1,2845.7
GRASIM,2700.1,2724.6,2762.9,2775.8,2767.4,2777.8,2783.4,2790.3,2762,2744.7,2748.6,2734.8,2688.7,2686.8,2744,2740,2739.4,2731.5,2735,2720.3,2730.4,2747
BERGEPAINT,544.45,531.05,535.6,546.2,560.1,577.9,579.55,578.1,586.6,588.95,590.1,579.55,579.3,569.15,575.65,570.85,564.6,556.1,559.05,558.3,556.15,554.5
DIVISLAB,6883.5,6656.5,6691.5,6539.5,6520,6593.5,6511.5,6518.5,6473.5,6454,6462.5,6373,6359,6412,6510,6490.5,6477,6422.5,6417.5,6455,6469,6473.5
MRPL,169.86,172.49,170.57,178.35,174.51,173.63,171.83,183.52,178.39,174.09,174.23,170.28,166.82,165.79,160.62,160.24,158.06,161.96,158.98,159.41,156.73,153.74
KIRLOSBROS,1802.7,1715.2,1693.4,1704.8,1760.2,1734.1,1732.9,1764.9,1744.7,1752,1739.1,1702.3,1730.5,1680.7,1707.5,1687.2,1690.3,1685.5,1660,1639,1633.3,1595.5
SUNDRMFAST,936.75,940.15,949,953.2,960.55,955.7,952.95,960.8,984.75,960.05,964.5,951.7,987.4,964.85,961.85,954.65,934.75,958.15,950.55,934.5,937.8,942.45
AARTIIND,390.5,391.8,392.65,386.55,397.1,393.3,393,395.3,389.8,390.2,386.85,384.75,380.8,379.75,377.95,380.8,382.3,380.45,377.1,370.05,369.65,363.05
GODREJAGRO,618.9,589.55,589.45,572.7,575.45,584.65,567,584.3,577.1,568.25,571.2,574.85,564.9,571.15,595.7,599.7,594.55,608.3,596.95,591.05,587.25,582.9
BLUEDART,6331,6221.5,6134.5,6079.5,6178.5,6044.5,5995,6044,5984.5,5937,5905.5,5805.5,5730.5,5714.5,5750.5,5750,5719,5644,5655,5629.5,5592,5564.5
IGIL,163.2,163.44,163.5,164.34,163.8,164,162.76,163.35,162.46,162,162.54,162.47,162.42,163.5,164.18,164.78,164,163.77,163.23,164.46,164.76,164.2
ABBOTINDIA,29455,28785,29505,29550,29570,29570,29340,29560,29665,29530,29585,29575,29675,30205,30025,29440,30075,29810,29240,28890,28850,28945
SUNDARMFIN,4858.4,4808,4800.6,4784.2,4710.3,4748,4721,4771,4653.1,4713.6,4661.5,4703.2,4734.3,4764.1,4723.8,4676.1,4728.6,4760.8,4739.4,4690.2,4667.7,4848.3
BLUESTARCO,1785.5,1752.7,1771.6,1780.1,1798,1787.7,1768.4,1788.9,1777.5,1795,1794.6,1776.3,1785.3,1746.7,1775.9,1758.2,1765.4,1769.4,1745.4,1754.5,1752.4,1734.4
TITAN,6.28,6.32,6.28,6.26,6.18,6.26,6.26,6.26,6.16,6.24,6.22,6.16,6.2,6.22,6.16,6.2,6.14,6.14,6.18,6.44,6.6,6.84
DLF,758.35,759.45,760,765.25,761.2,764.8,764.85,768.5,750.35,743.65,741.1,725.35,717.7,721.3,730.75,725.4,723.6,712.5,712.2,708,709.35,719.75
BEL,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
MANKIND,2309.1,2261.8,2236.6,2220.5,2270,2257,2267.1,2247,2226.9,2223.1,2239.5,2242.1,2222.7,2241.9,2258.9,2249.3,2251,2229.8,2216.4,2205.6,2206.3,2205.5
JIOFIN,298.1,299.3,301.95,304.9,309.5,310.7,314.9,312,305.95,304.45,308.35,303.55,299.85,300.8,308,306.45,306.2,304.75,304.85,301,302.25,303.75
PCBL,355.2,347.75,348.9,348.65,348.5,345.75,339.4,348.25,341.95,335,332.85,332.05,325.3,326.2,329.25,327.3,325.15,324.1,316.9,320.7,315.65,313.9
LAURUSLABS,979.8,982.15,1001.05,985.7,989.25,997.05,999,1021.85,1006.9,987.5,987.1,978.2,979.55,977.55,986.6,1003.2,1031.35,1029.4,1020.2,1016.5,1013.5,1026.1
INDHOTEL,697,691.3,703.8,697.75,706.95,717.7,720.8,722.3,712.75,719.55,733.35,733.2,721.15,726.5,731.4,735,744.3,749.05,742.5,734.6,729.55,730.9
DEEPAKFERT,1429.1,1426.4,1391.2,1365.4,1393.2,1419.8,1411.6,1443.5,1412.7,1449,1446.4,1418.5,1364.1,1377.2,1391.7,1378.3,1368.7,1357.5,1320.7,1309.8,1320.7,1292.6
HDFCBANK,984.65,982.3,984.5,991.7,989.5,986.65,989.6,996.55,992.45,994.6,1008.85,998.05,999.15,989.8,1003.9,1009.5,1007.6,1002.1,989.8,1000.5,997.2,1003.3
HDFCBANK,984.65,982.3,984.5,991.7,989.5,986.65,989.6,996.55,992.45,994.6,1008.85,998.05,999.15,989.8,1003.9,1009.5,1007.6,1002.1,989.8,1000.5,997.2,1003.3
FACT,10.34,10.4,10.35,10.36,10.38,10.36,10.35,10.37,10.38,10.38,10.38,10.38
HYUNDAI,2353.4,2326.2,2356.2,2356,2395,2415.2,2356.1,2378.6,2389.8,2421.1,2337.3,2335.9,2304.4,2300.8,2306.7,2315.5,2326,2395.7,2382.5,2385.2,2372.8,2309.5
CASTROLIND,190.36,191.1,191.12,191.57,190.21,192.25,192.5,193.47,191.23,190.87,190.68,189.02,194.01,191.64,192,191.27,192.25,191.13,191.5,192,191.28,191.23
KPRMILL,1080.6,1070.9,1043.6,1094.2,1089.3,1089.7,1078.4,1086.3,1121.6,1109.7,1094.7,1087.9,1107.9,1079,1095.7,1081.4,1079.5,1043.1,1027,1006.2,982.5,981.6
BIOCON,385.2,380.4,382.15,385.1,405.9,417,411.15,420.95,421.6,410.1,395.15,396.85,395.25,393.25,398.45,399.65,398.35,394.5,399,410,388.35,392.65
FSL,16.5,16.52,16.54,16.54,16.54,16.53,16.53,16.53,16.52,16.56,16.56,16.55,16.51,16.52,16.52
MFSL,1584.2,1618.1,1619.1,1635.5,1718.8,1707.4,1673.4,1698.3,1679.8,1668,1692.6,1661.5,1679.6,1697.9,1736.7,1728.4,1702.1,1713.4,1691.8,1664.8,1689.4,1690.2
BANDHANBNK,152.93,153.71,152.5,150.94,155.85,154.13,154.59,154.78,153.16,152.88,151.22,149.11,149.91,149.63,151.18,149.64,150.36,150.05,149.78,146.78,146.12,140.08
GUJGASLTD,400.95,399.25,403.45,404.2,408.05,410,403.4,409.8,405.3,402.5,402.05,398.75,401.55,398.85,400.75,402,396.15,396.6,403.25,412.9,409.3,406.55
REDINGTON,289.95,292,287.5,288.3,294.8,296.5,294.7,296.4,290.4,293.95,295.05,284.8,291,288.05,287.5,283.55,281.1,282.15,280.35,275.4,278.6,268.75
GNFC,490.3,490.65,492.3,493.35,519.45,516.35,504.5,500.95,497.7,493.85,491.75,492.3,487.9,485.15,489,496.55,497.95,502.35,501.6,504,503.45,502.7
TTML,54.55,54.45,53.98,54.01,54.38,53.98,54.02,53.69,52.49,51.92,51.48,50.91,50.66,50.8,50.82,52.94,51.84,52.23,51.83,50.73,50.32,49.14
TEJASNET,529.5,522.3,505.95,506.5,549.15,525.6,521.15,521,514.4,511.6,509.6,503.15,484,476.7,481.45,503.8,494.2,513.55,522,510.25,502.45,494.15
SJVN,85.93,84.85,84.23,82.24,82.74,82.13,83.44,83.38,82.13,82.05,81.84,81.03,79.39,77.88,78.57,78.88,77.86,77.84,77.37,75.99,75.38,74.07
DEEPAKNTR,1732.5,1720.6,1721.2,1725.2,1726,1722.1,1741,1730.3,1706.5,1711.4,1704.3,1691.8,1625.3,1580.5,1569.5,1559.6,1558.6,1545.8,1524.6,1522.7,1533.8,1569
ONGC,251.5,252.2,251.4,249.45,253.85,250.85,247.6,248.05,246.95,249,248.05,246.95,245.75,245.35,247.7,244,243.25,244.83,243.54,240.02,242.23,241.23
ZEEL,99.81,98.8,97.58,98.78,103.41,100.14,100.48,100.09,99.64,99.01,98.37,98.06,98.25,97.01,97.83,98.09,101.47,100.12,97.85,99.74,97.84,97.5
M&MFIN,311.9,313.25,313.5,317.75,309.35,309.85,308.65,314.2,322.9,329.85,346.6,342.55,357.55,360.35,349.85,363.65,371.85,367.9,365,355.5,347,367.55
MARUTI,15452,15479,15583,15645,15696,15749,15684,15878,15930,15768,15801,15977,15958,15889,16156,15903,15900,16097,16239,16082,15994,16282
MARUTI,15452,15479,15583,15645,15696,15749,15684,15878,15930,15768,15801,15977,15958,15889,16156,15903,15900,16097,16239,16082,15994,16282
BSOFT,372.95,378.25,374.45,382.65,397.1,395.9,388.7,390.85,379.85,391.3,388.8,381.4,384,380,386.6,383.05,380.2,385.45,404.95,422.75,435.9,432.75
NUVAMA,7308,7300,7468.5,7346.5,7351.5,7372.5,7339.5,7365.5,7319.5,7344,7336,7249.5,7053,6972.5,7313,7384.5,7462.5,7453,7269,7077.5,7078.5,7172.5
NTPCGREEN,99.63,98.96,97.92,98.01,98.83,99.11,98.48,99.18,98.26,98.18,97.5,97.13,95.3,94.75,94.55,95,94.95,94.83,92.88,91.74,91.18,91.21
POLYMED,1896.9,1893.8,1862.3,2063.4,2025.3,1958.9,1943,1943.7,1899.3,1893.2,1879.1,1876.9,1925.5,1908.8,1899.4,1967.4,1939.1,1932,1925.2,1916.9,1910.8,1899.1
RBLBANK,325.6,328.25,324,320.4,319.55,315.45,318.65,316.7,314.05,309.6,313.65,312.45,308.3,308.25,317.5,311.75,312.4,307.05,302.25,304.3,298.45,305.8
NEWGEN,955.2,947.95,942.1,958.95,983.65,964.35,940.7,923.55,919.4,921,918.4,902,889.55,873.95,892.5,880.35,881.15,880.05,871.35,879.85,901,879
ASIANPAINT,2602.9,2613.8,2650.4,2657.2,2769.8,2879.4,2906.4,2887.9,2906,2893.7,2859.8,2876.6,2879.2,2875.8,2874,2879.1,2874.4,2867.6,2954.4,2953.5,2957.2,2968.5
EMAMILTD,523,514.1,525.75,525.45,526.25,522.2,520.35,522.15,519.2,511.1,519.2,513.3,506.8,515.55,514.05,527.8,530.5,525.7,522,520.8,516.55,525.3
CANFINHOME,877.6,880.75,881.8,895.55,884.2,865.1,884.65,892.85,906.8,890.3,881.6,884.95,890.2,883.3,889.85,885.45,884.55,909.3,903.7,890.3,892.75,900.8
PIIND,3750.1,3758.3,3820.5,3786.8,3588.9,3572.5,3560.5,3542.6,3458.3,3439.9,3441.1,3427.4,3425.1,3448.5,3438.1,3432.2,3395.6,3388.9,3374,3374.6,3409.7,3396.1
GODREJIND,1085.8,1075.1,1060.7,1070.1,1067.7,1063.3,1063.7,1075,1056.4,1060.3,1048,1049.4,1017.8,1022.3,1055.6,1047,1051.6,1052.2,1045.1,1037.3,1000.8,1014
TRIVENI,357.25,360.5,364.75,362.65,371,364.35,365.1,364.8,363.7,364.45,361.25,361.65,354.1,355.2,356.5,363.15,355.85,350.6,350.35,356.85,353.85,350.5
TATASTEEL,177.27,181.37,181.48,181.04,178.61,176.65,174.26,173.17,172.45,173.21,172.46,168,165.36,166.33,169.67,168.13,167.96,168.63,167.78,166.92,166.77,167.11
JYOTICNC,895.5,886.15,905.7,952.2,988.9,949.4,955.35,972.4,982.45,976.9,992.15,992.15,1039.4,1038.9,1041.75,1039.35,1010.25,983.9,989.3,961.3,961.7,950.5
INDIGO,5693,5583.5,5588.5,5782.5,5795.5,5905.5,5908.5,5873,5739.5,5758.5,5785.5,5843.5,5805.5,5775,5913,5919,5901.5,5794,5697.5,5595.5,5436.5,5370.5
TARIL,404.5,391.9,313.55,282.2,296.65,289.3,318.2,333.35,307.9,303.3,313.15,304.75,287.55,298.85,291,283.35,271.05,264.5,259.45,247.85,244.4,236.9
TORNTPOWER,1273.2,1281.2,1312.2,1336.8,1292.8,1293.6,1301,1310,1313.1,1300.8,1313.9,1291.4,1302.3,1293,1316.1,1312.9,1314.5,1307.4,1313.3,1302.2,1299.7,1289.9
CAMS,747.96,759.06,763.48,767.68,792.8,788.8,787.6,792.86,789.16,785.8,802.9,789.62,781.36,778.88,786.76,778.88,774.06,781.62,770.16,771.92,791.34,775.7
BAYERCROP,4744.7,4591.9,4642.7,4499.8,4506,4521.9,4476.2,4558.4,4553.5,4557.9,4576.2,4544.6,4535.2,4607.5,4587.5,4572.4,4658.4,4607.8,4606.2,4507.3,4506,4495.1
BPCL,367.95,367.15,365.15,374.15,375.45,374.95,371.15,374.25,371.85,365.65,365.05,364.55,359.65,355.85,367.65,364.7,359.1,354,358.75,358.4,356,360.3
IRCON,163.54,163.6,162.94,164.37,166.45,161.13,163.27,168.49,167.9,166.28,165.21,162.3,160.25,160.83,161.81,162.48,160.92,159.47,157.87,155.16,154.15,151.58
DIXON,15079,14849,14867,15094,15307,15323,15419,15641,15697,15540,15313,14965,14669,14401,14825,14643,14601,14566,14494,14018,13707,13749
KFINTECH,1062.1,1111,1081.6,1094.1,1100.3,1083.1,1084.1,1088.6,1089,1081.9,1080.4,1065.1,1045.5,1050.4,1070.5,1065.5,1056.3,1096.2,1083.4,1071.4,1075.5,1066.4
APLAPOLLO,1785.7,1800.5,1799.1,1791,1796.4,1765.4,1763.3,1777.7,1763.8,1720.9,1721.2,1727.8,1716.2,1698.4,1732.8,1734.9,1718.9,1734.3,1734.6,1752.1,1772.9,1771
LTF,275.2,303.6,300.9,295.05,294.9,292.2,294.15,299.4,296.5,297.65,292.3,288.7,292.55,296.9,307.6,308.25,312.35,309.15,306.05,302.8,300.45,309.6
EIDPARRY,1040.7,1024.6,1025.2,1017,1047.4,1044.9,1025.4,1051.1,1027.8,1030.4,1029,1018.4,1017,1025.8,1032.6,1029.9,1030.9,1017.5,1042.2,1035.6,1034.4,1032.8
CONCOR,519.35,521.7,521.35,522.9,530.45,523.9,518.85,518.15,522.6,517.55,515.4,511.2,514.95,512.5,518.6,514.05,511.25,505.8,503.4,506.5,512.7,511.05
TATAPOWER,391.75,393.2,395.85,395.6,388.65,388.8,388.4,392.75,386.25,389.1,388.1,387,382.55,380,391.5,392.05,390.1,389.75,388.45,383.65,384.45,384.5
MASTEK,2113.3,2099.6,2158,2202.4,2255.4,2245.5,2235,2336.4,2286.6,2301.5,2285.8,2268.8,2248.8,2229,2236.8,2214.5,2213.7,2191,2201.9,2174.2,2169.7,2157.1
SUNTV,548.9,554.25,554.9,558.8,564.1,564.1,563.05,571.15,559.05,559.95,537.1,536.65,542.15,542.9,548.05,566.85,555.65,553.55,562.8,551.6,553.75,548.6
GVT&D,3000.5,3073.2,3097.5,3121.9,3127.6,3122.2,3035.3,3036.3,2996,3044.2,3069.2,2902,2863.9,2855.5,2984,2897.1,2881.4,2801.3,2852.1,2900.2,2805.1,2768.8
MARICO,713.15,711.6,719.25,713,720.95,722,738.7,760.7,756.45,748.15,736.15,739.9,735.95,731.35,734.1,727.4,717.4,718.95,717.35,710.65,714.65,736.65
ABCAPITAL,327.05,338.1,333.55,329.35,329.6,331.8,331.4,334.8,333.1,330.65,327.85,325.65,331.85,345.45,349.8,351.75,358.05,356.1,355.75,350,349.4,358.75
BBTC,1901,1901.5,1935.9,1907.6,1890.2,1873.3,1830.7,1842.8,2022.7,1974.1,1919.4,1862.3,1861.2,1828.7,1842,1838.5,1834.9,1837,1811.7,1882.5,1857,1850.5
ROUTE,705.65,696.6,682.4,672,707.75,712.55,692.05,689.25,692.95,680.55,678.6,669.9,642,668.15,662.05,663.6,666.8,665.85,668.2,704.3,718,680.55
INDIAMART,2473.1,2447.5,2451.8,2452,2504.5,2477.1,2451.4,2475.5,2446.2,2413.3,2391.8,2341.8,2307.5,2359.5,2339.5,2323.1,2310,2330.8,2326.1,2329.5,2292.3,2312.4
PRESTIGE,1725.2,1738.6,1750.7,1758.6,1701.2,1755.2,1744.9,1753.2,1722.3,1717.3,1717.2,1688.5,1631.3,1655.9,1667.8,1669.5,1677.3,1659.2,1652.5,1642.2,1659.2,1689.7
CRISIL,4799.8,4723.4,4714.4,4717.8,4652.7,4613.7,4639.2,4718.8,4645.2,4637.2,4588.1,4521.9,4538.4,4463.8,4532.5,4440.2,4423.7,4494.1,4395.2,4452.5,4426,4449.3
MUTHOOTFIN,3183.8,3230,3328.2,3389.3,3324.9,3393.1,3725.6,3760.5,3695.9,3701.7,3697.5,3636,3614.4,3681.4,3725.6,3760.5,3744.2,3811.1,3779.9,3763.4,3702,3800.1
BHARTIARTL,2094.9,2001.2,2019.8,2042.3,2073.8,2091.8,2100.7,2112.2,2149.2,2159.8,2158.3,2162.7,2152.1,2161.6,2126.8,2115.6,2101.6,2089.7,2104,2086,2103.8,2108.8
BHARTIARTL,2094.9,2001.2,2019.8,2042.3,2073.8,2091.8,2100.7,2112.2,2149.2,2159.8,2158.3,2162.7,2152.1,2161.6,2126.8,2115.6,2101.6,2089.7,2104,2086,2103.8,2108.8
BLS,319.4,313.95,315.45,308.5,336.7,322.3,328.55,324.9,323.9,322.8,321.95,321.2,315.9,312.95,313.75,321.2,329.75,332.25,323.65,325.5,331.55,332.75
EICHERMOT,6806.5,6886,6866.5,6873,6879,6855,6695,6799,6814.5,6896.5,7125.5,7134.5,7258.5,7218.5,7198.5,6999,7053.5,7125.5,7112.5,7081.5,7100,7208
